,s1,1.000000hr,2.000000hr,3.000000hr,4.000000hr,5.000000hr,6.000000hr,7.000000hr,8.000000hr,9.000000hr,10.000000hr,11.000000hr,12.000000hr,13.000000hr,14.000000hr,15.000000hr,16.000000hr,17.000000hr,18.000000hr,19.000000hr,20.000000hr,21.000000hr,22.000000hr,23.000000hr,24.000000hr,25.000000hr,26.000000hr,27.000000hr,28.000000hr,29.000000hr,30.000000hr,31.000000hr,32.000000hr,33.000000hr,34.000000hr,35.000000hr,36.000000hr,37.000000hr,38.000000hr,39.000000hr,40.000000hr,41.000000hr,42.000000hr,43.000000hr,44.000000hr,45.000000hr,46.000000hr,47.000000hr,48.000000hr,49.000000hr,50.000000hr,51.000000hr,52.000000hr,53.000000hr,54.000000hr,55.000000hr,56.000000hr,57.000000hr,58.000000hr,59.000000hr,60.000000hr,61.000000hr,62.000000hr,63.000000hr,64.000000hr,65.000000hr,66.000000hr,67.000000hr,68.000000hr,69.000000hr,70.000000hr,71.000000hr,72.000000hr,73.000000hr,74.000000hr,75.000000hr,76.000000hr,77.000000hr,78.000000hr,79.000000hr,80.000000hr,81.000000hr,82.000000hr,83.000000hr,84.000000hr,85.000000hr,86.000000hr,87.000000hr,88.000000hr,89.000000hr,90.000000hr,91.000000hr,92.000000hr,93.000000hr,94.000000hr,95.000000hr,96.000000hr,97.000000hr,98.000000hr,99.000000hr,100.000000hr,101.000000hr,102.000000hr,103.000000hr,104.000000hr,105.000000hr,106.000000hr,107.000000hr,108.000000hr,109.000000hr,110.000000hr,111.000000hr,112.000000hr,113.000000hr,114.000000hr,115.000000hr,116.000000hr,117.000000hr,118.000000hr,119.000000hr,120.000000hr,121.000000hr,122.000000hr,123.000000hr,124.000000hr,125.000000hr,126.000000hr,127.000000hr,128.000000hr,129.000000hr,130.000000hr,131.000000hr,132.000000hr,133.000000hr,134.000000hr,135.000000hr,136.000000hr,137.000000hr,138.000000hr,139.000000hr,140.000000hr,141.000000hr,142.000000hr,143.000000hr,144.000000hr
77.000000hr,0.45426148849909914,0.4705763378626454,0.4882585111186807,0.507825957633261,0.5292604631005757,0.5504108716646262,0.5674148294566114,0.578734645123485,0.5887711523189497,0.6005300411902504,0.6151374048674254,0.6325655896414586,0.6518305621469725,0.6695990340823192,0.6845684021367852,0.6978285259844321,0.7101258072495202,0.7218024376694344,0.7329037106019857,0.7432339529499974,0.7530008677969996,0.7625908554787663,0.7721982665570495,0.7818596266499924,0.7915320672376108,0.8009410943727031,0.8100242811790161,0.8189122778469664,0.8276735828957185,0.8363146990649735,0.8447894552273327,0.8528543183231465,0.8603929970094207,0.8674877211842174,0.8742038716338021,0.8805859275565935,0.8866569166266127,0.8923427030495131,0.8976139525874287,0.902532812655217,0.9071449815815581,0.9114812761596026,0.9155542915528886,0.9193772931534171,0.922985614338484,0.926417718459588,0.9297080292183262,0.9328865008426972,0.9359729126754854,0.9389324897300199,0.9417580591294387,0.9444826940881703,0.947143287324927,0.949773042230307,0.9523928560845122,0.9549704146331726,0.9574731709133164,0.9599118745855787,0.9622932879292695,0.9646261118619461,0.9669008234383007,0.9691285193742784,0.9713505438081862,0.9735873534260225,0.9758537847471788,0.9781460509718939,0.980437670496636,0.9827239109345275,0.9850260018767094,0.9873501418280478,0.9896773417171544,0.9919695838440764,0.9941608665182028,0.9961111919319484,0.9977212278193793,0.9989472088356486,0.9997276274264412,1.0,0.9997163716026126,0.998878158858878,0.9975478108033523,0.9958003640085001,0.9937094376012164,0.9913313201075252,0.9887309574813609,0.9859662292452375,0.9831205459742514,0.9802514488459402,0.9774407624968395,0.9747191608532146,0.9720563569903974,0.9695166469829827,0.9670814581610346,0.9646936936501606,0.9622625237625475,0.9596823070649181,0.9569322415522972,0.9540740824849121,0.9510491690699248,0.9479290463037632,0.9446744378936561,0.9412641006373105,0.9377102089299313,0.9340680622462852,0.9303520305849389,0.926552873172734,0.9226203337037145,0.9185385826834375,0.91436729206649,0.9099467734298906,0.905474963628563,0.9009499102390107,0.8963639164272567,0.8918638558673104,0.887412981470306,0.8830676312469928,0.8788025617821771,0.8746141061226997,0.8705528610103456,0.8667284872426368,0.8630637931836801,0.8594838033302958,0.856228228153906,0.8531322320865162,0.8501939742064744,0.8472217524164227,0.8440826677963715,0.840995394491751,0.8383251875634377,0.8361930049569897,0.834301101282491,0.8316094791627591,0.827991705013747,0.8245003397908877,0.8213635760475518,0.8179131858605151,0.8141157509962015,0.8100397851434831,0.8061561846954035,0.8019272160413613,0.7978299278855079,0.7938734077720859,0.7903253848047577,0.7867622618583823,0.7834242296713663
78.000000hr,0.4533312426803451,0.46958842466752765,0.4872084333351348,0.5066948635433681,0.5280342483602014,0.5490864226829405,0.5659954175638746,0.5772336772879371,0.5871945108704444,0.5988728875571977,0.6133945679354113,0.6307337666199924,0.6499074045597848,0.6675861407018342,0.6824704472325064,0.6956470200234066,0.7078618976585708,0.7194562293391301,0.7304737398812035,0.7407203021923772,0.7504074238995337,0.7599223724537083,0.7694587358313558,0.7790526462267224,0.7886610042136513,0.7980116604014437,0.8070446483299627,0.8158901900087965,0.8246158660697899,0.8332270925619297,0.8416763908141135,0.8497183674177831,0.8572352770556277,0.8643090982284863,0.8710056433763221,0.8773700988708394,0.8834260089276287,0.8890991894503874,0.8943605140705809,0.8992718948594594,0.9038788715101189,0.9082120002525335,0.9122835042786244,0.9161072350535053,0.9197190778492492,0.9231577058533904,0.9264575073682751,0.9296476321043422,0.9327490312873001,0.9357291437359557,0.938580738503421,0.9413359746467655,0.9440297618717204,0.9466950564836423,0.9493483928115366,0.9519584723587212,0.9544956469465437,0.9569709319118729,0.9593916877814496,0.9617676361934852,0.9640880008789001,0.9663549339402836,0.9686079434516643,0.9708697267734474,0.9731572836966106,0.9754681733524703,0.9777771995209448,0.9800863294151956,0.9824256885688848,0.9848072116859936,0.9872182726664299,0.9896302994520224,0.9919880926664524,0.9941632839644521,0.9960687230834553,0.9976724137356102,0.9989134868347165,0.9997163716026126,1.0,0.9997103616485638,0.9988669378473523,0.9975263166706484,0.9957589049436606,0.9936319121105585,0.9912201631010303,0.9885972929084349,0.9858590011386374,0.9830738719324572,0.9803281989019653,0.9776558496104172,0.975037190083839,0.9725340878317278,0.9701328603367039,0.9677851339017358,0.965412962416549,0.9629126825084737,0.9602470487688938,0.9574705604716638,0.9545178282163648,0.9514522718560827,0.9482401644720146,0.9448603659664878,0.9413194092733002,0.9376803065972502,0.9339625066840777,0.9301603450852466,0.926229157550108,0.9221563887348997,0.9179992831360198,0.9135989303195025,0.909157085848725,0.9046637584574319,0.9000992433230787,0.8956123096648793,0.8911636544354614,0.8868161060392522,0.8825437712119826,0.8783469618150052,0.8742736377818069,0.8704264592020865,0.8667381388148666,0.8631399224237241,0.8598703020026957,0.8567564979708717,0.8537933573728952,0.8507855953681124,0.8475909175580614,0.8444314733975306,0.8415990549454754,0.8391990669784941,0.8372583252553842,0.8348277406758355,0.8313021258867019,0.82770974276756,0.8244467257919512,0.8209195373044044,0.817085313474203,0.8129838960857441,0.8090768069734573,0.8048266423625807,0.8007132976308532,0.7967325432444088,0.7931464519062517,0.7895422740815474,0.7861624675107923
79.000000hr,0.45217076926934163,0.46838346484851695,0.4859543803128144,0.5053758034288971,0.5266395044939253,0.547614740465538,0.5644522406480263,0.5756302663142174,0.5855345391460048,0.5971495846769199,0.6116008257257572,0.6288640744959775,0.64795608412414,0.6655527375063496,0.6803556970948382,0.6934501703427647,0.7055808325242012,0.7170880934310679,0.7280165410752857,0.7381742082841865,0.7477755349653213,0.7572086469249022,0.7666664324318206,0.7761838466972873,0.7857171223686867,0.7949976619846222,0.803968674330282,0.8127595187622628,0.821436928633838,0.8300056667552437,0.8384170760409632,0.8464235485371956,0.8539059255127943,0.8609465999947954,0.8676118793873075,0.8739471816201995,0.8799766771753822,0.8856268598744733,0.8908686397726214,0.8957641607480222,0.9003589777732285,0.9046825326397173,0.9087479062808139,0.9125695825903998,0.9161838044070562,0.9196283176138633,0.9229367070354496,0.9261392007916192,0.9292575028923494,0.9322593090028898,0.9351373048480472,0.9379235656725672,0.9406532735139135,0.9433596456467072,0.9460587343437413,0.9487157676205776,0.9512990152916907,0.9538197985823234,0.95628640233437,0.9587093883788975,0.9610786993266254,0.963394059660623,0.9656900004111141,0.9679890961524434,0.9703089110342908,0.9726480642685227,0.9749818974765143,0.9773178314330695,0.9796935208429013,0.9821256965589563,0.9846059727002309,0.9871124279467686,0.9895984584357282,0.9919436142238798,0.9940733890296272,0.9959749470153587,0.9976010436571967,0.998878158858878,0.9997103616485638,1.0,0.9997109972581578,0.9988645803423631,0.9975124368545669,0.995718755399272,0.9935617700618733,0.9911287480239083,0.9885292299652112,0.985847136455986,0.9831760381339693,0.9805569067635678,0.9779814619250689,0.975511455234332,0.9731405295078345,0.9708294645595086,0.9685114216200926,0.9660885586554692,0.9635111941481141,0.9608241701708518,0.9579568272784883,0.9549623914750038,0.9518084602675702,0.9484756338830544,0.9449644542830271,0.9413414154013597,0.9376327008702879,0.9338362686845457,0.9299117322002939,0.9258496506956099,0.9217065527445008,0.9173253267869806,0.9129104048617547,0.9084469823571681,0.9039067011924342,0.8994364245328507,0.894994006343035,0.8906485721949904,0.8863741626853107,0.8821733870813299,0.8780918095194423,0.8742250078254699,0.8705119155631404,0.8668907987966832,0.8636018668972071,0.8604666903415782,0.8574761412972758,0.8544335271822103,0.8511838506167363,0.8479509045246716,0.8449605789922505,0.8422574964709101,0.8401011176610759,0.8378822426174253,0.8345433279284061,0.8309145771118116,0.8275422588026078,0.8239325654723124,0.8200543156630283,0.815921112458034,0.8119868174900984,0.8077133758369393,0.8035819575555425,0.7995825063123029,0.7959669688553781,0.7923228286193513,0.7889017994344194
80.000000hr,0.4509552275004422,0.4671081308721151,0.4846250603101547,0.5039807748095291,0.5251707982151459,0.5460759348707961,0.5628542295040433,0.5739867421865975,0.5838481006547389,0.5954144947872594,0.6098119714526448,0.6270165203496961,0.64604392942732,0.6635723204436612,0.678304335666598,0.6913236121321239,0.7033754406208443,0.7147988477027124,0.7256382166321758,0.7357052618933205,0.7452177026009748,0.7545645536012284,0.7639381918464933,0.7733722335614561,0.7828218169169054,0.7920222835842122,0.8009210715809708,0.8096470201731089,0.8182661660476275,0.8267830196124694,0.8351482533559181,0.8431121054222463,0.8505540384102046,0.8575569510655867,0.864187905023946,0.8704922246111811,0.8764940536358409,0.8821200596166427,0.8873411894524683,0.8922192099978768,0.8967992419764171,0.9011105783743589,0.9051659025683441,0.9089800527315134,0.9125907102836898,0.916036261648773,0.9193498816195674,0.9225613304330911,0.9256919260904859,0.9287108677877862,0.9316114825770248,0.9344248775614519,0.937182874102392,0.9399112156985243,0.9426369528261492,0.9453240563824062,0.9479379563447656,0.9504919111810041,0.9529969267341396,0.955463658988561,0.9578823864245757,0.960251831690723,0.9626011447680148,0.964945937223737,0.9673066982531955,0.96968297813516,0.9720513961310158,0.9744226622765823,0.976838457254667,0.9793195059092169,0.9818616756584126,0.9844484182928821,0.9870390423847358,0.9895178368458314,0.9918184571214054,0.9939467419299619,0.9958760590891975,0.9975478108033523,0.9988669378473523,0.9997109972581578,1.0,0.9997092304678491,0.9988547276924583,0.997482664688631,0.9956617145554022,0.9934845129260704,0.991071781258413,0.9885248092545148,0.9859478436160332,0.9833929574479455,0.9808649230424131,0.9784274559208725,0.976083644291957,0.9738041003881105,0.9715327086921897,0.9691806474232801,0.9666897067369521,0.9640950800689274,0.9613225326239956,0.9584130307813049,0.9553336355751543,0.9520645247066134,0.9486026736184562,0.9450135508194624,0.941329376599008,0.9375522744090651,0.9336458014128035,0.9296027493301838,0.9254792637906766,0.9211208047998086,0.9167310011143435,0.9122939594182317,0.9077775643367113,0.9033238389883717,0.8988891990902186,0.8945480743888503,0.8902750370536993,0.8860743804617349,0.88198839015336,0.8781050665554205,0.8743675543411007,0.8707200553857193,0.8674055091727804,0.864245632099617,0.8612226159394046,0.8581442680403328,0.8548417735481981,0.8515355232136084,0.8483975333856711,0.8453998187873835,0.842918792273606,0.8407349675574352,0.8376624397781144,0.8340648012890151,0.8306138242640955,0.8269262626398666,0.8229985882409048,0.8188273161267183,0.8148592177405634,0.810558878403788,0.8064023215658535,0.8023843890833939,0.7987457815432334,0.7950647250683442,0.7916014914769274
81.000000hr,0.44964977218768337,0.4657483465843647,0.4832138530655442,0.5024911168919308,0.5235848361394244,0.5443887866419778,0.5610746783078007,0.5721307576981337,0.5819246293787804,0.5934221622079312,0.607748073687419,0.6248781429858459,0.6438276554832711,0.6612788306252428,0.6759348811391861,0.6888771555491552,0.7008496304614683,0.7121902392844375,0.7229431618165104,0.7329229671766468,0.742350260288065,0.7516140748139354,0.7609052756046829,0.7702557290146466,0.7796190155915449,0.7887348734694496,0.7975552695833366,0.8062090682892799,0.814761659959354,0.8232174183875535,0.8315266133342412,0.8394378833866201,0.8468306467905864,0.8537873778658124,0.8603765225754788,0.8666437406676907,0.8726134014732757,0.8782122762479423,0.8834114915542105,0.8882728337291805,0.8928410923232392,0.897145011737402,0.9011969919227496,0.905012616527061,0.9086302846306249,0.9120882229808709,0.9154173297719719,0.9186422216113819,0.9217884691865544,0.9248269831859484,0.9277515921622266,0.9305936274910127,0.9333849375962624,0.9361513790867171,0.9389210244280414,0.9416551211758726,0.9443164229346308,0.9469189874926996,0.9494741250425045,0.9519931501371135,0.9544671185046646,0.9568949521218784,0.9593040430115568,0.9617049683916018,0.9641181994742843,0.9665436473592205,0.9689587585437256,0.9713760461450991,0.9738406757840277,0.976376505155699,0.9789823597259866,0.9816454406481561,0.9843290119507733,0.9869195238412055,0.9893550546048706,0.9916562247863585,0.993816812232442,0.9958003640085001,0.9975263166706484,0.9988645803423631,0.9997092304678491,1.0,0.9997060733369451,0.9988390295307359,0.997445103536915,0.9956074515381602,0.9934493063009071,0.9910869420567625,0.9886370978877969,0.9861675287337891,0.9836985173913376,0.9812982741300301,0.9789814187585295,0.9767296723922351,0.9744970261804919,0.9722068129846682,0.9697966312873997,0.96729239078689,0.9646191244095863,0.961804425121572,0.9588128937264216,0.9556235578634847,0.9522285041319068,0.9486912616236376,0.9450483869431909,0.9413050440770944,0.9374297323926768,0.9334161795794883,0.9293209225259572,0.92499233935538,0.9206293484367125,0.9162169796580585,0.9117228364495986,0.9072829885629545,0.9028556078417608,0.8985189678798685,0.8942491304963323,0.8900512252375552,0.8859641265589999,0.8820670754302359,0.8783065592403991,0.8746295290068132,0.8712844718090798,0.8680947846580225,0.8650330050324255,0.8619161958550525,0.858562659133999,0.8551852123667767,0.8519109017247813,0.8486450991686728,0.8457972170571019,0.8434523977535906,0.8406280022666203,0.837129972594327,0.8336408402634921,0.8298850713221114,0.8259059391162533,0.8216917864233486,0.8176826714721288,0.8133510520593256,0.8091605674623202,0.8051212076050226,0.8014588968902576,0.7977463986945794,0.7942400526791791
82.000000hr,0.44882433924569953,0.4648868562762125,0.4823097179056652,0.5015158032917572,0.5225164714317986,0.5432182463817549,0.5598026015326107,0.5707673538226331,0.5804747769091991,0.5918837547090513,0.6061183829370541,0.6231536815442448,0.6420038490169845,0.6593556378023677,0.673913738901023,0.6867580003101001,0.6986310234764501,0.709869611778928,0.7205172248098175,0.7303918741853623,0.7397166331304958,0.7488798017964275,0.7580710586949733,0.7673201916735607,0.7765796476425276,0.7855944447940446,0.794320938384487,0.8028876265124792,0.8113594678777055,0.8197404961988373,0.8279808051538904,0.8358283341121654,0.8431620706153949,0.8500646962584675,0.8566050137861735,0.862828639833105,0.8687597902239437,0.8743245345289378,0.8794934706152898,0.8843281710934289,0.8888731664227224,0.8931571622963959,0.8971928769888021,0.9009965281272099,0.9046069411541111,0.9080618094187016,0.9113916251924169,0.9146219792646498,0.9177784638464522,0.9208335828438572,0.9237806636776118,0.9266496213833767,0.9294709107610589,0.9322710324471616,0.9350781547200758,0.9378513456938244,0.9405525004186751,0.9431974944675454,0.9457984995797079,0.948367025135194,0.9508943952524679,0.9533787193255836,0.9558467039439931,0.9583070199099556,0.9607776911253391,0.9632576189561896,0.9657247945901408,0.9681932219323155,0.9707101196137526,0.9733017621188949,0.975969773820921,0.9787051591761646,0.9814743013660471,0.984163847444601,0.9867118408734957,0.98914917589994,0.9914865482658793,0.9937094376012164,0.9957589049436606,0.9975124368545669,0.9988547276924583,0.9997060733369451,1.0,0.9997016888906773,0.9988203846023506,0.9974151530184928,0.9955965083194436,0.993487193291087,0.9912148387112752,0.9888653969946671,0.9864780460361219,0.9841282382311141,0.9818442394192946,0.9796206159817963,0.9774215973738083,0.9751842420207252,0.972847709869447,0.9704281629925049,0.9678539602826703,0.9651398179845556,0.9622463370277777,0.9591499024271836,0.9558372574642998,0.9523674392504622,0.9487794502242771,0.9450827851731688,0.9412512276270288,0.937277418969951,0.9332205009818596,0.9289295982321104,0.9245988222160576,0.9202129309668605,0.9157406959303264,0.9113117684267845,0.9068904873547404,0.9025579706570774,0.8982926211535743,0.8940991473328027,0.8900133872476566,0.8861058188887169,0.8823242394183312,0.8786164803583398,0.8752375954651015,0.8720132077440392,0.8689068363535492,0.8657471448298264,0.8623435155793424,0.8588994578581979,0.8555038370376961,0.8520031833948749,0.848798284707093,0.8461536832901204,0.8434308750668108,0.8400963805321351,0.8366080088666704,0.8327974760888089,0.8287668855173594,0.8245070890664449,0.82045116327221,0.8160835292166004,0.8118503537221038,0.8077838206510498,0.8040888782700497,0.8003494660371394,0.7968005963452176
83.000000hr,0.44793194540005116,0.4639303799985413,0.48125947295680305,0.5003373766384885,0.5211906384267437,0.5417430794727898,0.5581891016983295,0.5690364873052038,0.5786378029772662,0.5899392138994637,0.6040628722404536,0.6209840230389427,0.6397167732145341,0.6569542171683616,0.6714050732869158,0.6841454481111003,0.6959158543606886,0.7070506704888505,0.7175919094334151,0.7273607178787732,0.7365840879313036,0.7456491767439621,0.7547437313190108,0.7638957026713877,0.7730557320090279,0.7819735306776754,0.7906094488781208,0.7990915991733457,0.8074842257033651,0.8157907042051756,0.8239615533409116,0.8317449052619679,0.8390197686636318,0.8458688967543976,0.852361494371723,0.8585435863152897,0.8644394929151876,0.8699749352839005,0.8751201182369172,0.8799366198656798,0.8844688909571281,0.8887453773950237,0.89277843453781,0.8965844683385663,0.9002027004555105,0.9036701494056281,0.9070177089236763,0.9102710150886963,0.9134552634192045,0.9165424550673414,0.9195249336205404,0.9224320631862011,0.9252943768961079,0.9281381569196255,0.9309913855694696,0.9338111393051726,0.9365583997905816,0.9392508943126316,0.9419016845038077,0.9445222197887596,0.9471048639608406,0.9496484222215097,0.9521790992121938,0.954704484232716,0.9572389711819737,0.9597806165907419,0.9623080129408897,0.9648355380901897,0.9674120184278769,0.9700653754559383,0.9727988768129519,0.9756064100780418,0.9784576096122285,0.9812401252658033,0.9838902503816134,0.9864439791703957,0.9889229321637347,0.9913313201075252,0.9936319121105585,0.995718755399272,0.997482664688631,0.9988390295307359,0.9997016888906773,1.0,0.9996965657146433,0.9988102903902831,0.9974240983565845,0.9956524082049603,0.9936258781553392,0.9914479077708065,0.9891782144728735,0.986903195694409,0.9846667776087311,0.9824781919373471,0.9803131859669588,0.9781230238166005,0.9758532547100477,0.9735115028367014,0.971031952009959,0.9684199577724159,0.9656309731815776,0.9626379399092615,0.9594206645096431,0.956033216115875,0.952511959620976,0.9488705469071113,0.9450911202212512,0.9411641361803622,0.9371520828792294,0.9329066070165315,0.9286133390124096,0.9242579077758354,0.919810839779936,0.9153919928968036,0.9109757413876715,0.9066463296315859,0.9023864052344458,0.8981990373542816,0.8941167318691352,0.8902017117208862,0.8864020287255526,0.8826652762034235,0.8792507854760684,0.8759884624184789,0.8728344177291284,0.8696265249556133,0.8661736738049413,0.8626699622361563,0.8591714999280502,0.8554677521276335,0.8519425864264814,0.8489320923322518,0.8461186762636126,0.8429560397685457,0.8394987249775328,0.8356525151018971,0.8315724242399941,0.8272660910658485,0.8231592046371794,0.81875213757388,0.8144683987042012,0.8103672635248669,0.8066262594412397,0.8028611654222427,0.7992712208379494
84.000000hr,0.4473804430098595,0.46334949035245115,0.4806212428646297,0.49960969153016843,0.5203493550398576,0.5407812911296787,0.5571113534084199,0.5678570285908744,0.5773630012275854,0.5885642591049444,0.6025806726617593,0.6193883987976108,0.6380015978185751,0.6551191973004439,0.6694529618863451,0.6820770228562676,0.6937296090445001,0.704745464765892,0.715166062899129,0.7248158090008143,0.7339249462877871,0.7428790437414645,0.7518625455426341,0.7609020031332612,0.7699462096913926,0.7787497449587257,0.7872783130469265,0.7956594370509553,0.8039567141223991,0.8121731938747525,0.8202597467010466,0.8279648520506945,0.8351677783854468,0.8419517396545582,0.8483866614596783,0.8545182794745341,0.8603706151907093,0.8658688729494964,0.8709829676051069,0.875774585736601,0.8802879725428326,0.8845512476415169,0.888576319030904,0.892379157107246,0.8959984999858324,0.8994709046802816,0.9028271222200922,0.9060924944101256,0.909292204033177,0.9123989878662796,0.9154045972160822,0.9183368652377984,0.9212239110122468,0.9240901678793083,0.9269656048244885,0.929810211546236,0.9325839000596966,0.9353044084266807,0.9379857695502457,0.940639894095576,0.9432618220494967,0.9458517694974624,0.948436454342309,0.9510222992445101,0.9536192601374811,0.956220000279761,0.9588048908878245,0.9613894129834285,0.964023690718736,0.9667370659224475,0.9695337652594195,0.9724091745447149,0.9753346522285635,0.9781994974554189,0.980938653751988,0.9835899405368526,0.9861814464970955,0.9887309574813609,0.9912201631010303,0.9935617700618733,0.9956617145554022,0.997445103536915,0.9988203846023506,0.9996965657146433,1.0,0.9996972245894914,0.9988284090419435,0.9974846104702263,0.9957863574616536,0.9938472267018973,0.9917462279385557,0.9895817808407461,0.9874173322085732,0.9852781175164627,0.983153271632898,0.9810092991986744,0.978801235631855,0.9765306082812094,0.9741395090697879,0.9716265402333211,0.9689431370402216,0.9660597746474965,0.962947936194357,0.9596557585609602,0.9562145940919593,0.952638293754335,0.9489175731398886,0.945041364281454,0.941075949586218,0.93688283259576,0.9326333735957408,0.9283153353084908,0.9238997871229268,0.9194952789585809,0.9150850598975115,0.910758252929651,0.9065033022230168,0.9023227152901201,0.8982458939847223,0.8943268965079798,0.8905131285556834,0.8867516745917594,0.8833022266254766,0.8800018635243222,0.876798992937944,0.8735395205007765,0.8700380289712095,0.8664825899152624,0.8629006342094343,0.8590241996990846,0.8552254245611377,0.8518446257817531,0.8487830208397819,0.8457121080568546,0.8423140980289143,0.8384468059296151,0.8343244944395733,0.8299722502733591,0.8258124388877007,0.8213645863066744,0.8170266699051306,0.812883027747303,0.8090831129238774,0.8052878178931712,0.8016581216977712
85.000000hr,0.44684030301776734,0.4627588786976329,0.47996025512157814,0.49883838097192446,0.5194404940291295,0.5397235250135479,0.5559116500576892,0.5665379223068738,0.5759372033071365,0.5870317110971581,0.6009357843502902,0.6176233194646572,0.6361097064672339,0.6531039662248749,0.6673222695367165,0.6798351601827939,0.6913782170659241,0.7022833660120428,0.7125908268142727,0.7221297392628857,0.7311336008463785,0.7399866494054956,0.7488696348185503,0.7578053559344352,0.7667417509832891,0.775438408524004,0.7838659665884217,0.7921508569467631,0.8003559488996945,0.8084836932887364,0.8164852481303432,0.824110801715539,0.831241073671176,0.8379598383315372,0.844336650330773,0.8504167691632522,0.8562243445311765,0.8616842170482797,0.8667661007085206,0.8715320339991312,0.8760258906201172,0.8802753414439263,0.8842915433170909,0.8880887981708693,0.8917054590627368,0.8951791033754887,0.8985415930235524,0.9018160151151857,0.9050232951426653,0.9081406188682121,0.9111615421101468,0.9141143779292753,0.9170258737237343,0.9199197752884973,0.922826817792012,0.9257073661925337,0.9285186650916544,0.9312776104210915,0.9339983692601587,0.9366941356524406,0.9393596587085409,0.9419968381013452,0.9446341284256234,0.9472775195138355,0.9499349281031277,0.9525933699410959,0.9552327023229565,0.957871956805095,0.9605621059500881,0.9633330564674304,0.9661900050408221,0.9691295713193313,0.9721240768144697,0.9750640015152717,0.9778833854708461,0.9806203683437736,0.9833057957660054,0.9859662292452375,0.9885972929084349,0.9911287480239083,0.9934845129260704,0.9956074515381602,0.9974151530184928,0.9988102903902831,0.9996972245894914,1.0,0.9997055809156652,0.9988669262056644,0.9975807748028658,0.9959575021496136,0.9940892411451215,0.9920834021375,0.9900243884815457,0.9879565786932192,0.985884266849717,0.9837903187394705,0.9816419948013441,0.9794375151618215,0.9771283452088995,0.9747087984003542,0.972127719899804,0.9693542653451006,0.9663539259657918,0.9631667940602492,0.9598178106087544,0.956317297400897,0.9526631013898008,0.948843461726825,0.9449284882562541,0.9407932608102321,0.9365937948731121,0.9323199619535334,0.9279421628316982,0.9235596853956204,0.9191603031063164,0.9148380630576586,0.9105886336599719,0.9064140081597092,0.9023437807734526,0.8984246277338971,0.8946015198270136,0.8908210354201006,0.8873400904599605,0.8840043368777284,0.880754433948913,0.8774442362725837,0.8738954037078376,0.8702956361626465,0.8666516502379199,0.8626379399225121,0.8586103786171605,0.8548936392738803,0.8514956216085258,0.8483830185275959,0.8450521169560777,0.8411741247831057,0.8370192167169773,0.8326246918878699,0.8284122314390681,0.8239236290498629,0.8195326068837147,0.8153405914229229,0.8114713850621351,0.8076368004225567,0.8039677588332812
86.000000hr,0.44604988187108663,0.4619263321016865,0.4790635420644212,0.4978316155919171,0.5182898841272128,0.5384150603550658,0.5544498837140599,0.5649494852399548,0.5742405888144487,0.5852286934185236,0.599022229857337,0.6155930411868037,0.6339563700395096,0.6508301394572783,0.6649359489241604,0.6773410382670142,0.6887784409431046,0.6995777878528106,0.7097779959933722,0.7192120461522619,0.728116560652555,0.7368742898273273,0.7456631189085271,0.7545032579944959,0.763340449966419,0.7719391869849922,0.780273998946523,0.7884697653978262,0.7965890970431534,0.8046340700903593,0.8125563386204485,0.8201073539968452,0.8271694922763726,0.8338267695450085,0.8401482630891141,0.846179256541435,0.8519438351918671,0.8573664478222877,0.8624167115769756,0.8671570179753993,0.8716312072452015,0.8758667247064742,0.8798744557921484,0.883668289618768,0.887286366678956,0.8907667028259663,0.894141531161649,0.8974337488903944,0.9006638721330613,0.9038081003531676,0.9068591611865418,0.909845145095236,0.912792260503825,0.9157238150084988,0.9186702610121051,0.9215911302521704,0.9244433343472694,0.9272441333776663,0.9300082971103572,0.9327495142184188,0.9354627347798046,0.9381497301716472,0.9408383009425281,0.9435340738494021,0.9462446884298893,0.94895632836512,0.951647587149252,0.9543381359194639,0.9570810099732899,0.9599071465822621,0.9628223162562561,0.9658237477941577,0.968884365012632,0.9718956500511805,0.97478992150932,0.9776043055392662,0.9803707724528201,0.9831205459742514,0.9858590011386374,0.9885292299652112,0.991071781258413,0.9934493063009071,0.9955965083194436,0.9974240983565845,0.9988284090419435,0.9997055809156652,1.0,0.9997164765608799,0.9989139253698737,0.9976846352331793,0.99612205160363,0.994336381216863,0.9924278792284533,0.9904628001151126,0.9884636256260111,0.9864298992635777,0.9843436436786099,0.9822032026253514,0.9799702831186141,0.9776370415379896,0.97515256429382,0.9724850910832437,0.96959602582266,0.9665188308919986,0.9632716712856507,0.9598568403714015,0.9562781670418418,0.9525210362295587,0.9486600571868877,0.9445858326051235,0.9404400218283686,0.9362157692459281,0.9318820987525447,0.927529759508494,0.9231479526728561,0.9188351795763717,0.9145934921627128,0.9104246014868833,0.906360831342514,0.9024439355403425,0.8986159146209504,0.8948227944832857,0.8913160743988761,0.887948602935902,0.884657499221926,0.8813016798850745,0.877708551584841,0.8740705311972357,0.8703874781899041,0.866275863992774,0.8620582489619082,0.8580555341060215,0.8543049198517599,0.8510318567991164,0.8477305224224778,0.8438521091597464,0.8396737459931832,0.8352436353315328,0.830980778118342,0.8264530522009654,0.8220137487037495,0.817771931573349,0.8138269946594024,0.8099425980567623,0.8062337444139547
